college_code,college_name,district,branch,category,cutoff_rank
133794,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,GMK,96328
133794,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,GMR,112641
133794,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,SCG,176572
133794,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,SCK,211023
133794,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,SCR,224539
133794,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,STR,231782
10045,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,AERO SPACE ENGINEERING,1G,10045
10045,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,AERO SPACE ENGINEERING,2AG,5027
10045,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,AERO SPACE ENGINEERING,2AR,14155
10045,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,AERO SPACE ENGINEERING,2BG,8805
10045,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,AERO SPACE ENGINEERING,3AG,2268
10045,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,AERO SPACE ENGINEERING,3BG,2845
10045,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,AERO SPACE ENGINEERING,GM,2038
10045,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,AERO SPACE ENGINEERING,GMK,7639
10045,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,AERO SPACE ENGINEERING,GMR,8438
10045,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,AERO SPACE ENGINEERING,SCG,17682
10045,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,AERO SPACE ENGINEERING,SCR,33044
10045,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,AERO SPACE ENGINEERING,STG,16051
10788,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,BIO- TECHNOLOGY,1G,10788
10788,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,BIO- TECHNOLOGY,2AG,8643
10788,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,BIO- TECHNOLOGY,2AK,32460
10788,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,BIO- TECHNOLOGY,2AR,25273
10788,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,BIO- TECHNOLOGY,3AG,10684
10788,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,BIO- TECHNOLOGY,3BG,11282
10788,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,BIO- TECHNOLOGY,GM,6814
10788,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,BIO- TECHNOLOGY,GMR,16571
10788,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,BIO- TECHNOLOGY,SCG,30756
10788,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,BIO- TECHNOLOGY,SCR,54935
10788,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,BIO- TECHNOLOGY,STG,76868
--,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CHEMICAL ENGINEERING,3AK,48576
--,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CHEMICAL ENGINEERING,3AR,12727
--,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CHEMICAL ENGINEERING,GM,8209
--,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CHEMICAL ENGINEERING,GMR,11745
--,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CHEMICAL ENGINEERING,SCG,44081
--,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CHEMICAL ENGINEERING,STG,56440
25654,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,1G,25654
25654,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,2AG,19040
25654,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,2AK,79729
25654,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,2AR,42996
25654,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,2BG,19147
25654,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,3AG,10832
25654,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,3BG,19501
25654,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,GM,10754
25654,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,GMR,25157
25654,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,SCG,34229
25654,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,SCR,43116
25654,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,STG,42919
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),1G,2342
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AG,1617
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AK,2669
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AR,2249
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2BG,2657
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3AG,1031
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3BG,1275
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3BR,1305
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GM,676
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GMK,2043
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GMR,1195
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),SCG,7823
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),SCK,13399
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),SCR,10042
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),STG,7832
2342,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),STR,11936
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,1G,2013
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,1R,2620
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,2AG,1398
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,2AK,1462
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,2AR,1788
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,2BG,1847
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,2BR,2171
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,3AG,769
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,3AR,1393
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,3BG,910
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,3BK,2152
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,3BR,1027
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,GM,446
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,GMK,1249
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,GMR,813
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,SCG,6629
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,SCK,10130
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,SCR,9088
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,STG,7162
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,STK,13536
2013,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING,STR,9917
2751,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),1G,2751
2751,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),1R,5443
2751,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2AG,1912
2751,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2BG,3977
2751,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),3AG,1922
2751,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),3BG,1548
2751,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),GM,833
2751,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),GMK,2075
2751,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),GMR,1785
2751,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SCG,10055
2751,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),STG,7862
2751,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),STR,16609
2621,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),1G,2621
2621,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),2AG,1636
2621,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),2BG,3044
2621,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),2BK,8933
2621,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),3AG,1464
2621,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),3AR,1796
2621,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),3BG,1402
2621,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),GM,724
2621,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),GMR,1272
2621,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),SCG,9394
2621,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),STG,5848
2621,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),STR,8372
9182,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,1G,9182
9182,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,2AG,7765
9182,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,2BG,8388
9182,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,3AG,4806
9182,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,3BG,4922
9182,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,GM,1845
9182,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,GMK,6573
9182,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,GMR,7130
9182,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,SCG,14486
9182,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,SCK,60391
9182,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,STG,18457
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,1G,3675
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,1R,5199
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,2AG,2196
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,2AK,4862
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,2AR,2559
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,2BG,4622
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,2BR,7791
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,3AG,1980
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,3BG,2483
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,3BR,2691
3675,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,GM,914
